Real_Hs,Predicted_Hs
0.16666667,0.2499122
0.2,0.28578383
0.2,0.33608875
0.2,0.38003075
0.2,0.40486547
0.23333332,0.43287653
0.26666668,0.4437192
0.3,0.44658124
0.3,0.46433753
0.3,0.49446148
0.3,0.52175814
0.4,0.5503267
0.5,0.58407974
0.6,0.6007488
0.6333333,0.60013986
0.6666667,0.5643531
0.7,0.4971228
0.7,0.44961932
0.7,0.41505903
0.7,0.43905807
0.6666667,0.5068675
0.6333333,0.5874225
0.6,0.62285566
0.6333333,0.6294822
0.6666667,0.6280999
0.7,0.6422862
0.73333335,0.6792827
0.76666665,0.7173899
0.8,0.751334
0.8333333,0.7804704
0.8666667,0.80830175
0.9,0.8453403
0.9,0.8844668
0.9,0.9219222
0.9,0.95709723
0.9333333,0.96597224
0.9666666,0.9797831
1.0,0.96855706
1.0333333,0.96158326
1.0666667,0.9481208
1.1,0.936008
1.0333333,0.9060765
0.9666666,0.87025565
0.9,0.83518815
0.8333333,0.8104573
0.76666665,0.8015653
0.7,0.7952906
0.7,0.79033494
0.7,0.7824728
0.7,0.7681727
0.7,0.7563923
0.7,0.73698306
0.7,0.7162412
0.7,0.7424974
0.7,0.7501171
0.7,0.7605134
0.7,0.74123645
0.7,0.7072283
0.7,0.71700037
0.68333334,0.74261147
0.6666667,0.7803144
0.65,0.78001887
0.6333333,0.74643457
0.6166667,0.7032431
0.6,0.6427045
0.56666666,0.60160244
0.53333336,0.54359907
0.5,0.47132614
0.46666664,0.41819003
0.43333334,0.43330982
0.4,0.44636554
0.4,0.46617824
0.4,0.4699278
0.4,0.45744857
0.4,0.43021995
0.4,0.40108278
0.4,0.36107272
0.4,0.3765328
0.4,0.38408324
0.4,0.42158654
0.4,0.46915781
0.4,0.54105216
0.4,0.59540385
0.36666667,0.6208446
0.33333334,0.6584602
0.3,0.653334
0.3,0.61441463
0.3,0.60526735
0.3,0.620871
0.36666667,0.6916687
0.43333334,0.7515965
0.5,0.77914035
0.5,0.8181309
0.5,0.86926645
0.5,0.77566034
0.5,0.6458377
0.5,0.5368398
0.5,0.44754004
0.5,0.36904168
0.5,0.3381499
0.5,0.32413983
0.5,0.40042248
0.5,0.42290297
0.5,0.4265531
0.5,0.44882885
0.5,0.4970935
0.5,0.4906019
0.46666664,0.4844772
0.43333334,0.49899742
0.4,0.52153563
0.4,0.5118445
0.4,0.47676638
0.4,0.4512618
0.43333334,0.4905352
0.46666664,0.5390421
0.5,0.5941661
0.5,0.6103758
0.5,0.5923255
0.5,0.6011477
0.46666664,0.658545
0.43333334,0.6756264
0.4,0.7030252
0.43333334,0.8098369
0.46666664,0.95056444
0.5,1.0881343
0.7,1.1993644
0.9,1.2691023
1.1,1.3129965
1.2333333,1.3651228
1.3666667,1.4007353
1.5,1.4218986
1.4833333,1.4319811
1.4666667,1.4024116
1.45,1.3637303
1.4333333,1.3227437
1.4166666,1.2880508
1.4,1.2731357
1.4333333,1.2522645
1.4666667,1.2309251
1.5,1.2167771
1.4333333,1.2260225
1.3666667,1.2465786
1.3,1.250361
1.2333333,1.2485136
1.1666666,1.2436032
1.1,1.2437617
1.0333333,1.2538441
0.9666666,1.2819939
0.9,1.3029929
0.8333333,1.3512843
0.76666665,1.3614413
0.7,1.3464226
0.76666665,1.335234
0.8333333,1.3213406
0.9,1.265791
0.9,1.1984442
0.9,1.1597121
0.9,1.0691297
0.8666667,0.9637387
0.8333333,0.91923565
0.8,0.92920667
0.8333333,0.980249
0.8666667,1.027036
0.9,1.0454798
0.9333333,1.0408942
0.9666666,1.0391055
1.0,1.055377
0.9333333,1.0690026
0.8666667,1.0779335
0.8,1.0750954
0.73333335,1.0309212
0.6666667,1.011278
0.6,1.0291351
0.6,1.0485829
0.6,1.1007913
0.6,1.1167961
0.6666667,1.101211
0.73333335,1.0449375
0.8,0.9826873
0.8666667,0.92616427
0.9333333,0.8789956
1.0,0.85199374
0.9666666,0.83432645
0.9333333,0.8130013
0.9,0.8054959
0.9,0.80530643
0.9,0.8205871
0.9,0.83963495
0.9333333,0.8650423
0.9666666,0.8825279
1.0,0.88792443
0.9333333,0.89167655
0.8666667,0.8843086
0.8,0.8633703
0.5,0.6688542
0.5,0.661171
0.5,0.6386868
0.46666664,0.59427655
0.43333334,0.5187898
0.4,0.4442591
0.36666667,0.38107756
0.33333334,0.3266266
0.3,0.27504006
0.26666668,0.26090994
0.23333332,0.25078735
0.2,0.26700646
0.2,0.28711617
0.2,0.35405222
0.2,0.37354648
0.2,0.3765696
0.2,0.37092558
0.2,0.3458874
0.23333332,0.34040946
0.26666668,0.34011993
0.3,0.3504555
0.26666668,0.3678987
0.23333332,0.39840317
0.2,0.4418357
0.23333332,0.46387827
0.26666668,0.46191487
0.3,0.42751366
0.3,0.4020726
0.3,0.35464838
0.3,0.29605877
0.3,0.25701284
0.3,0.24461953
0.3,0.245703
0.26666668,0.24951941
0.23333332,0.25530553
0.2,0.27431023
0.2,0.26756403
0.2,0.31996638
0.2,0.32006174
0.21666667,0.3032055
0.23333332,0.26790375
0.25,0.24216704
0.26666668,0.22889645
0.28333333,0.24374597
0.3,0.26550952
0.33333334,0.3457907
0.36666667,0.3970799
0.4,0.4433769
0.4,0.48254317
0.4,0.53400534
0.4,0.52172816
0.4,0.49386215
0.4,0.4467045
0.4,0.3998216
0.36666667,0.3839491
0.33333334,0.40877622
0.3,0.4212935
0.3,0.4652602
0.3,0.46704623
0.3,0.44898885
0.3,0.44717243
0.3,0.46428254
0.3,0.4936143
0.3,0.51769334
0.3,0.52499986
0.3,0.51293755
0.3,0.48887178
0.3,0.45690036
0.3,0.4327775
0.3,0.41078833
0.3,0.40535688
0.3,0.39408508
0.3,0.4304488
0.3,0.4951251
0.3,0.5044962
0.3,0.5036808
0.3,0.5055044
0.3,0.508718
0.3,0.52720034
0.3,0.553538
0.3,0.5542131
0.3,0.5839306
0.3,0.59808767
0.3,0.62286544
0.33333334,0.6475697
0.36666667,0.72944444
0.4,0.734054
0.43333334,0.738772
0.46666664,0.7511648
0.5,0.7486514
0.5,0.73263013
0.5,0.7203043
0.5,0.7132208
0.5,0.7065687
0.5,0.6936259
0.5,0.6476363
0.5,0.56970936
0.5,0.5062548
0.5,0.46688843
0.5,0.4575395
0.5,0.5015644
0.5,0.5250013
0.5,0.55664045
0.5,0.61006117
0.5,0.6776402
0.6,0.76690227
0.7,0.8623743
0.8,0.9525671
0.8333333,1.0118576
0.8666667,1.0655308
0.9,1.1213354
0.9499999,1.1508939
1.0,1.1817895
1.05,1.2352812
1.1,1.2952569
1.15,1.3609537
1.2,1.3995045
1.2333333,1.4414499
1.2666667,1.4399924
1.3,1.4184175
1.3,1.4043227
1.3,1.3894844
1.3,1.3685405
1.3,1.3410003
1.3,1.31921
1.3,1.3337779
1.2666667,1.3604718
1.2333333,1.3852948
1.2,1.4265474
1.2666667,1.4491371
1.3333334,1.4541855
1.4,1.4420489
1.3666667,1.4056749
1.3333334,1.36974
1.3,1.3486567
1.2333333,1.3255656
1.1666666,1.2999098
1.1,1.2678463
1.1666666,1.2231859
1.2333333,1.1626221
1.3,1.1234725
1.2333333,1.1074693
1.1666666,1.0848892
1.1,1.0326055
1.0666667,0.98755884
1.0333333,0.9299159
1.0,0.8660282
0.9333333,0.7868167
0.8666667,0.73644185
0.8,0.7242936
0.8,0.72103953
0.8,0.7243442
0.8,0.6887248
0.8333333,0.6975159
0.8666667,0.6945571
0.9,0.70985705
0.8666667,0.7483562
0.8333333,0.7951317
0.8,0.8332145
0.8,0.83384115
0.8,0.8338881
0.8,0.8094005
0.8,0.77345186
0.8,0.73178655
0.8,0.667965
0.8,0.64661574
0.8,0.65818536
0.8,0.71443254
0.76666665,0.7565551
0.73333335,0.79528195
0.7,0.86438143
0.7,0.94052434
0.7,1.0143207
0.7,1.0550573
0.7,1.0482162
0.7,1.0082409
0.7,0.8743363
0.7,0.72188467
0.7,0.65044445
0.7,0.6399511
0.6333333,0.6344465
0.56666666,0.7040973
0.5,0.65146494
0.7,0.51060873
0.7,0.4579241
0.7,0.42028138
0.6666667,0.3804087
0.6333333,0.34522638
0.6,0.34579808
0.6,0.34123376
0.6,0.3344429
0.6,0.3226056
0.6,0.3154984
0.6,0.2963034
0.6,0.29307482
0.56666666,0.26601887
0.53333336,0.24899344
0.5,0.23124537
0.46666664,0.22922686
0.43333334,0.23652151
0.4,0.2729797
0.4,0.29642427
0.4,0.29783088
0.4,0.28035888
0.46666664,0.2617864
0.53333336,0.26734194
0.6,0.2950221
0.56666666,0.3264398
0.53333336,0.3763328
0.5,0.40490538
0.46666664,0.39281487
0.43333334,0.35235026
0.4,0.34329155
0.43333334,0.35571167
0.46666664,0.39320317
0.5,0.41458306
0.5,0.40782103
0.5,0.36856616
0.5,0.35007828
0.5,0.32728583
0.5,0.31372905
0.5,0.29654416
0.46666664,0.2747051
0.43333334,0.2525859
0.4,0.25948054
0.4,0.27558276
0.4,0.29524937
0.4,0.33337566
0.43333334,0.372444
0.46666664,0.42196995
0.5,0.48221472
0.53333336,0.5455012
0.56666666,0.60479444
0.6,0.6415983
0.6,0.65377414
0.6,0.658911
0.6,0.66952324
0.6166667,0.6708869
0.6333333,0.6775184
0.65,0.6760439
0.6666667,0.6659259
0.68333334,0.6548267
0.7,0.63768446
0.6666667,0.63085
0.6333333,0.6375195
0.6,0.6634419
0.6333333,0.6879518
0.6666667,0.6955701
0.7,0.71171397
0.73333335,0.7360689
0.76666665,0.79545206
0.8,0.87318546
0.8666667,0.9401018
0.9333333,0.96294785
1.0,0.9612123
0.9,0.9552562
0.8,0.93718606
0.7,0.92351854
0.6333333,0.92069143
0.56666666,0.90611345
0.5,0.90766776
0.53333336,0.8902821
0.56666666,0.84463733
0.6,0.80362904
0.6333333,0.75644785
0.6666667,0.7028675
0.7,0.58991814
0.6333333,0.5018216
0.56666666,0.43584558
0.5,0.40528852
0.46666664,0.40520352
0.43333334,0.4252328
0.4,0.43137452
0.4,0.45368603
0.4,0.4800986
0.4,0.49764708
0.43333334,0.5175625
0.46666664,0.50912184
0.5,0.4571327
0.46666664,0.4333319
0.43333334,0.39665097
0.4,0.3887597
0.36666667,0.41733322
0.33333334,0.46904603
0.3,0.5029376
0.3,0.5126372
0.3,0.51519245
0.3,0.48658898
0.3,0.4568524
0.3,0.4503286
0.3,0.46842355
0.3,0.48546767
0.3,0.48273838
0.3,0.47082025
0.3,0.4486474
0.3,0.44134188
0.3,0.45456
0.3,0.44944683
0.3,0.401728
0.3,0.362636
0.3,0.34146675
0.3,0.34133312
0.3,0.32115304
0.3,0.31148118
0.3,0.30794978
0.3,0.30768818
0.3,0.34378052
0.3,0.39901987
0.3,0.43326125
0.6,0.6684565
0.6,0.6782863
0.6,0.68462825
0.56666666,0.70226616
0.53333336,0.7215082
0.5,0.70558554
0.53333336,0.67354465
0.56666666,0.63943356
0.6,0.62928677
0.6,0.61374784
0.6,0.60031974
0.6,0.5883178
0.6666667,0.5977537
0.73333335,0.6197923
0.8,0.63424903
0.78333336,0.6612098
0.76666665,0.6583122
0.75,0.66825837
0.73333335,0.6452182
0.71666664,0.6540053
0.7,0.69351006
0.73333335,0.7111064
0.76666665,0.7611223
0.8,0.7822289
0.8333333,0.8048776
0.8666667,0.8574262
0.9,0.8836986
0.9,0.9228987
0.9,0.9599266
0.9,0.962918
0.9333333,0.9538087
0.9666666,0.9420526
1.0,0.9384876
1.0,0.9505374
1.0,0.99198586
1.0,1.0585461
1.0333333,1.1346334
1.0666667,1.231835
1.1,1.2294223
1.1666666,1.2622497
1.2333333,1.2451024
1.3,1.2426383
1.3666667,1.2839328
1.4333333,1.3312163
1.5,1.4063512
1.6333333,1.4703057
1.7666665,1.5408107
1.8999997,1.6158459
1.8666664,1.6945558
1.8333331,1.7811831
1.7999998,1.843435
1.8999997,1.9339442
2.0,1.9776729
2.1,2.0126178
2.1,2.0782576
2.1,2.1432278
2.1,2.2024696
2.233333,2.328448
2.3666663,2.4991977
2.5,2.7222362
2.6333334,2.902446
2.7666667,3.0225058
2.8999999,3.1345813
3.033333,3.2153351
3.1666667,3.2565298
3.3,3.2229338
3.0999997,3.02236
2.8999999,2.6300378
2.7,2.244887
2.4333334,1.9959635
2.1666665,1.8136503
1.8999997,1.6185155
1.8333331,1.4538871
1.7666665,1.4101745
1.6999999,1.4710014
1.6999999,1.4911001
1.6999999,1.4837159
1.6999999,1.544824
1.933333,1.616184
2.1666665,1.6177146
2.4,1.5778389
2.2999997,1.5453504
2.1999998,1.5545943
2.1,1.5873858
2.0333333,1.5821072
1.9666667,1.5996641
1.8999997,1.6508821
1.8333331,1.6736544
1.7666665,1.6612102
1.6999999,1.6230662
1.6,1.581374
1.5,1.5160125
1.4,1.4849186
1.4,1.4400102
1.4,1.3793478
1.4,1.3312387
1.3333334,1.298012
1.2666667,1.2972665
1.2,1.3002207
1.2333333,1.3072612
1.2666667,1.3228918
1.3,1.339178
1.2666667,1.3616173
1.2333333,1.3878376
1.2,1.41182
1.2333333,1.4312518
1.2666667,1.4408245
1.3,1.3975438
1.2333333,1.306689
1.1666666,1.249844
1.1,1.2010351
1.0666667,1.1411301
1.0333333,1.0457983
1.0,0.95721245
0.9333333,0.86270773
0.8666667,0.7601934
0.8,0.6665163
0.73333335,0.6004937
0.6666667,0.49854547
0.6,0.41238663
0.6,0.34938148
0.6,0.340781
0.6,0.35124505
0.56666666,0.34981683
0.53333336,0.39502487
0.5,0.43529913
0.5,0.448734
0.5,0.43544316
0.5,0.3984528
0.5,0.3565375
0.5,0.32927027
0.5,0.29466158
0.5,0.26090598
0.5,0.2531361
0.5,0.24228719
0.5,0.2540505
0.5,0.2784508
0.5,0.28773633
0.5,0.26900753
0.5,0.28710264
0.5,0.3234372
0.6333333,0.33183208
0.76666665,0.35504815
0.9,0.45954835
0.9666666,0.53702235
1.0333333,0.5943201
1.1,0.65219045
1.0333333,0.69577265
0.9666666,0.7382896
0.9,0.7373548
0.8333333,1.2457519
0.8666667,1.3465894
0.9,1.3886167
0.8666667,1.4201103
0.8333333,1.4104271
0.8,1.364182
0.8333333,1.2818081
0.8666667,1.1905777
0.9,1.1151395
0.8666667,1.0405961
0.8333333,0.98228115
0.8,0.96420705
0.8,0.9342245
0.8,0.9269194
0.8,0.8660559
0.8,0.80006903
0.8,0.74032277
0.8,0.6871955
0.73333335,0.6357136
0.6666667,0.59172976
0.6,0.5278203
0.56666666,0.45200762
0.53333336,0.39348227
0.5,0.3431901
0.46666664,0.30079988
0.43333334,0.32226762
0.4,0.26826185
0.4,0.20950821
0.4,0.16860007
0.4,0.13271345
0.4,0.1000531
0.4,0.08478679
0.4,0.1021429
0.36666667,0.1026259
0.33333334,0.115831174
0.3,0.13045096
0.33333334,0.15924925
0.36666667,0.1757876
0.4,0.22485922
1.6333333,1.3355349
1.6666666,1.3557194
1.6999999,1.341318
1.6666666,1.7649179
1.7333332,1.639925
1.7999998,1.6417513
1.8666664,1.6361271
1.933333,1.692358
2.0,1.781325
1.933333,1.8735378
1.8666664,2.0241401
1.7999998,2.1091492
1.8333331,2.102664
1.8666664,1.9902923
1.8999997,1.7709411
1.7999998,1.5977435
1.6999999,1.4856765
1.6,1.3322054
1.6666666,1.2200756
1.7333332,1.1555835
1.7999998,1.1086853
2.0,1.162562
2.1999998,1.2817657
2.4,1.3449641
2.4333334,1.367982
2.4666667,1.392305
2.5,1.4788895
2.4666667,1.5714068
2.4333334,1.6729493
2.4,1.8309499
2.2999997,2.019541
2.1999998,2.2724655
2.1,2.4489563
2.2666664,2.5743287
2.4333334,2.6852262
2.6,2.772304
2.333333,2.5319555
2.3666663,2.3167214
2.4,2.0981643
2.2666664,1.908033
2.1333332,1.7320449
2.0,1.6033925
1.8333331,1.5175327
1.6666666,1.4549944
1.5,1.415507
1.3333334,1.3854265
1.1666666,1.3470857
1.0,1.3076708
0.9333333,1.2547896
0.8666667,1.2232587
0.8,1.2041981
0.76666665,1.1713215
0.73333335,1.1465642
0.7,1.1146843
0.7,1.0756128
0.7,0.9979868
0.7,0.9301103
0.76666665,0.8402857
0.8333333,0.7248248
0.9,0.61445636
0.8666667,0.49255368
0.8333333,0.40968412
0.8,0.4204074
0.73333335,0.43481058
0.6666667,0.457787
0.6,0.4480457
0.6666667,0.43332922
0.73333335,0.42577714
0.8,0.454168
0.8333333,0.5017468
0.8666667,0.56974036
0.9,0.65515256
0.9666666,0.7407483
1.0333333,0.8124354
1.1,0.88305676
1.1333333,0.9366461
1.1666666,0.97625166
1.2,1.0047208
1.2666667,1.0210695
1.3333334,1.043173
1.4,1.057093
1.3666667,1.0639809
1.3333334,1.0706407
1.3,1.080408
1.2666667,1.0860718
1.2333333,1.0829514
1.2,1.0934865
1.2333333,1.1138614
1.2666667,1.136582
1.3,1.1432357
1.2666667,1.1225731
1.2333333,1.1015629
1.2,1.0752846
1.2,1.0714614
1.2,1.1022273
1.2,1.1585732
1.2,1.2177244
1.2,1.2456285
1.2,1.2708462
1.6666666,1.549193
1.7333332,1.5679808
1.7999998,1.5447447
1.7999998,1.510293
1.7999998,1.4707721
1.7999998,1.5008457
1.7666665,1.5625107
1.7333332,1.6293433
1.6999999,1.6982689
1.7333332,1.7699744
1.7666665,1.8196824
1.7999998,1.8681399
1.7999998,1.8834702
1.7999998,1.8935652
1.7999998,1.8812673
1.7999998,1.8679794
1.7999998,1.839418
1.7999998,1.7956413
1.6666666,1.7845128
1.5333333,1.6989497
1.4,1.6010714
1.3333334,1.5030693
1.2666667,1.4054096
1.2,1.3135018
1.1666666,1.2438651
1.1333333,1.2367542
1.1,1.2370853
1.1,1.2686648
1.1,1.339483
1.1,1.4010788
1.1666666,1.4590883
1.2333333,1.4829844
1.3,1.4567153
0.76666665,0.34268805
0.73333335,0.31608394
0.7,0.30790904
0.6666667,0.2863422
0.6333333,0.25155455
0.6,0.21657352
0.56666666,0.19738469
0.53333336,0.19614528
0.5,0.19169822
0.5,0.17799228
0.5,0.14425622
0.5,0.12453303
0.46666664,0.1352568
0.43333334,0.14349633
0.4,0.13730086
0.36666667,0.14863701
0.33333334,0.16490766
0.3,0.1737106
0.3,0.1700856
0.3,0.17151994
0.3,0.18554242
0.3,0.20913783
0.3,0.25011474
0.3,0.31047252
0.3,0.36984682
0.3,0.41987434
0.3,0.46564177
0.3,0.47871557
0.3,0.45667234
0.3,0.47239342
0.31666666,0.4999948
0.33333334,0.5076319
0.35,0.5046248
0.36666667,0.47952017
0.38333333,0.43863928
0.4,0.3944662
0.43333334,0.3748071
0.46666664,0.37178743
0.5,0.38333696
0.5,0.40064302
0.5,0.42324167
0.5,0.44039363
0.5,0.46761644
0.5,0.49903446
0.5,0.55298436
0.8333333,1.1571554
0.8666667,1.1791854
0.9,1.1882205
0.9333333,1.2054193
0.9666666,1.2173479
1.0,1.2339221
1.0,1.2483802
1.0,1.2473903
1.0,1.2658023
1.0,1.2766098
1.0,1.2834685
1.0,1.281979
1.0666667,1.2633568
1.1333333,1.2316022
1.2,1.231132
1.2666667,1.2434962
1.3333334,1.2737321
1.4,1.3467599
1.3666667,1.4350957
1.3333334,1.543097
1.3,1.6298451
1.3333334,1.7256255
1.3666667,1.7937075
1.4,1.8344462
1.4333333,1.8729753
1.4666667,1.8967743
1.5,1.9377129
1.6333333,1.962905
1.7666665,1.9902177
1.8999997,2.0232775
1.8666664,2.0445757
1.8333331,2.0453095
1.7999998,2.0123148
1.7666665,1.9501053
1.7333332,1.8447374
1.6999999,1.7616658
1.6999999,1.6870376
1.6999999,1.6339508
1.6999999,1.600072
1.6,1.575554
1.5,1.5671169
1.4,1.549363
1.3333334,0.9212193
1.3666667,0.94923526
1.4,0.94611275
1.35,0.9437836
1.3,0.92988616
1.25,0.9281335
1.2,0.8984989
1.15,0.86280876
1.1,0.8002179
1.1,0.7941759
1.1,0.85358846
1.1,0.9754567
1.0666667,1.1289593
1.0333333,1.2189064
1.0,1.1575925
1.0,1.0463254
1.0,0.9167343
1.0,0.7736761
0.9333333,0.67240286
0.8666667,0.59729636
0.8,0.5677361
0.76666665,0.54843223
0.73333335,0.54837674
0.7,0.6067572
0.73333335,0.6220715
0.76666665,0.6349644
0.8,0.70945853
0.76666665,0.6950278
0.73333335,0.7063627
0.7,0.83448553
0.73333335,0.9375313
0.76666665,0.9700901
0.8,0.9662792
0.8,0.9678074
0.8,1.0246565
0.8,1.1096586
0.8,1.1623968
0.8,1.1818497
0.8,1.1893255
0.9333333,1.2574251
1.0666667,1.3179098
1.2,1.3595657
1.3,1.3931172
1.4,1.432931
1.5,1.5003158
1.6,1.5386229
1.6999999,1.5671501
1.7999998,1.5655998
1.6666666,1.5569682
1.5333333,1.5507687
1.4,1.577806
1.3666667,1.595864
1.3333334,1.5835421
1.3,1.5321718
1.2666667,1.4394006
1.2333333,1.3277317
1.2,1.2024499
1.1333333,1.1266147
1.0666667,1.0452938
1.0,0.994492
0.9666666,0.9888264
0.9333333,0.99247783
0.9,1.0195756
0.9333333,1.0404207
0.9666666,1.0447898
1.0,1.0344784
1.0,0.9758421
1.0,0.9170276
1.0,0.86114526
0.9333333,0.81453776
0.8666667,0.81185615
0.8,0.8138625
0.76666665,0.79340094
0.73333335,0.73228395
0.7,0.64955604
0.7,0.5695913
0.7,0.53990185
0.7,0.5606319
0.7,0.58007973
0.7,0.597546
0.7,0.62440103
0.6666667,0.6340508
0.6333333,0.6238002
0.6,0.59577745
0.56666666,0.56766707
0.53333336,0.5375322
0.5,0.5033041
0.53333336,0.47661984
0.56666666,0.46554318
0.6,0.45629373
0.56666666,0.44829145
0.53333336,0.45648128
0.5,0.4710308
0.46666664,0.4864431
0.43333334,0.5112032
0.4,0.517838
0.4,0.5136531
0.4,0.52225304
0.4,0.54284865
0.4,0.56574017
0.4,0.5736751
0.4,0.5800723
0.4,0.56090957
0.4,0.54759353
0.4,0.53586775
0.4,0.55407083
0.4,0.57399446
0.4,0.6169014
0.4,0.6484311
0.4,0.6567518
0.4,0.67015415
0.4,0.69153684
0.4,0.6982765
0.4,0.68102396
0.43333334,0.65305734
0.46666664,0.61387765
0.5,0.60780424
0.5,0.5928666
0.5,0.6098391
0.5,0.61313975
0.5,0.6162763
0.5,0.6337897
0.5,0.6138423
0.51666665,0.58354646
0.53333336,0.5371385
0.55,0.5163275
0.56666666,0.50718874
0.5833333,0.51989883
0.6,0.52861565
0.56666666,0.54338735
0.53333336,0.5495202
0.5,0.5566663
0.46666664,0.5584861
0.43333334,0.5833191
0.4,0.60391104
0.4,0.6346251
0.4,0.67118496
0.4,0.7042631
0.43333334,0.73849
0.46666664,0.76030564
0.5,0.74487936
0.53333336,0.7207525
0.56666666,0.6903837
0.6,0.6680585
0.6,0.67939883
0.6,0.737099
0.6,0.82023907
1.3333334,1.8392699
1.3666667,1.8675141
1.4,1.9097975
1.4166666,1.925619
1.4333333,1.8402078
1.45,1.7891997
1.4666667,1.7110952
1.4833333,1.6110595
1.5,1.6266271
1.5,1.7383543
1.5,1.8567266
1.5,1.9158508
1.6333333,1.859506
1.7666665,1.765787
1.8999997,1.7277884
1.8333331,1.7595705
1.7666665,1.6826729
1.6999999,1.5016981
1.6666666,1.2295023
1.6333333,1.0233419
1.6,0.86870587
1.6333333,0.7164143
1.6666666,0.56339306
1.6999999,0.49715105
1.6333333,0.5007047
1.5666667,0.52095807
1.5,0.5957067
1.6333333,0.7031431
1.7666665,0.93680435
1.8999997,1.1449665
1.8333331,1.3038284
1.7666665,1.3960415
1.6999999,1.434821
1.6333333,1.4605392
1.5666667,1.5420458
1.5,1.6279604
1.4333333,1.6961244
1.3666667,1.7221836
1.3,1.6624995
1.3666667,1.6275643
1.4333333,1.5844975
1.5,1.5520536
1.4,1.5068903
1.3,1.4534476
1.2,1.4242837
1.2,1.3661002
1.2,1.2817883
1.2,1.1881727
1.1666666,1.1206101
1.1333333,1.0692137
1.1,1.0224583
1.1333333,0.9637612
1.1666666,0.9332763
1.2,0.8792724
1.1333333,0.8471407
1.0666667,0.8341672
1.0,0.8086483
1.0333333,0.78754723
1.0666667,0.7873005
1.1,0.8234165
1.1,0.857669
1.1,0.94219714
1.1,1.0347018
1.1666666,1.1532235
1.2333333,1.2608371
1.3,1.3679066
1.3666667,1.4611775
1.4333333,1.5160728
1.5,1.5109907
1.4,1.4862349
1.3,1.4180869
1.2,1.3017681
1.2333333,1.1943692
1.2666667,1.0379235
1.3,0.8745048
1.3,0.8222084
1.3,0.8762615
1.3,0.96867806
1.3333334,1.0513753
1.3666667,1.0443321
1.4,0.9646513
1.4333333,0.96609676
1.4666667,1.0644158
1.5,1.2040055
1.6333333,1.3480852
1.7666665,1.4419826
1.8999997,1.3691068
1.933333,1.2605505
1.9666667,1.1629654
2.0,1.1048026
2.1,1.1554273
2.1999998,1.2586162
2.2999997,1.4159114
2.333333,1.564976
2.3666663,1.6056652
2.4,1.5896726
2.2999997,1.5137382
2.1999998,1.4422082
2.1,1.3802608
1.1,1.14978
1.1,1.0582285
1.1,1.0665952
1.1333333,1.0942408
1.1666666,1.1179515
1.2,1.132594
1.1333333,1.1107142
1.0666667,1.1163723
1.0,1.0578145
0.9666666,1.0135368
0.9333333,0.94576585
0.9,0.8927319
0.9333333,0.8649459
0.9666666,0.85768354
1.0,0.92008626
1.0,0.94386655
1.0,0.9647818
1.0,0.9812827
0.9666666,0.98704207
0.9333333,1.0253147
0.9,1.099923
0.9333333,1.1487325
0.9666666,1.160145
1.0,1.1161493
1.0333333,1.0385886
1.0666667,0.97653496
1.1,0.92580616
1.0666667,0.8853267
1.0333333,0.8720767
1.0,0.8536236
1.0,0.8252328
1.0,0.8059407
1.0,0.79059553
0.9666666,0.8019487
0.9333333,0.8355849
0.9,0.86295
0.9166666,0.9095126
0.9333333,0.9783797
0.9499999,1.0586933
0.9666666,1.112778
0.98333335,1.1641238
1.0,1.1868671
1.0,1.2198327
1.0,1.2687114
1.0,1.3639597
1.0,1.424681
1.0,1.4059101
1.0,1.3519769
1.0,1.2817694
1.0,1.2550406
1.0,1.1970495
1.0333333,1.1210554
1.0666667,1.0404943
1.1,0.9852186
1.0,0.9617324
0.9,0.9586439
0.8,0.9581906
0.8,0.9582043
0.8,0.9373778
0.8,0.89298284
0.8,0.84082407
0.8,0.8258676
0.8,0.8352242
0.8,0.8443878
0.8,0.8488079
0.8,0.8555867
0.73333335,0.87962735
0.6666667,0.89181966
0.6,0.889553
0.6,0.9178767
0.6,0.95390147
0.6,1.0098763
0.6,1.0433261
0.6,1.0431601
0.6,1.0126061
0.73333335,0.9448027
0.8666667,0.8825733
1.0,0.8679668
1.0,0.8676312
1.0,0.85799617
1.0,0.8570967
0.9666666,0.8317861
0.9333333,0.8163509
0.9,0.82266814
0.9333333,0.8491414
0.9666666,0.8932352
1.0,0.9662995
1.0,1.0440636
1.0,1.094379
1.0,1.146036
1.0,1.1970057
1.0,1.2022554
1.0,1.2059277
1.0333333,1.2478939
1.0666667,1.3032027
1.1,1.3157308
1.1333333,1.2861189
1.1666666,1.2236906
1.2,1.2041625
1.2333333,1.2280903
1.2666667,1.2861989
1.3,1.3464499
1.3,1.3639668
1.3,1.3781142
1.3,1.3339331
1.3,1.2938254
1.3,1.2891314
1.3,1.2855874
1.4333333,1.2993201
1.5666667,1.3083782
1.6999999,1.3586854
1.7999998,1.443495
1.8999997,1.5932838
2.0,1.730814
1.8999997,1.846736
1.7999998,1.9182428
1.6999999,1.9460869
1.7333332,1.9607284
1.7666665,1.9746042
1.7999998,1.9340373
1.7999998,1.9041169
1.7999998,1.9182333
1.7999998,1.9623322
1.7999998,1.990596
1.7999998,2.0083318
1.7999998,1.9309579
1.8333331,1.8718882
1.8666664,1.792332
1.8999997,1.7010062
1.8999997,1.6809689
1.8999997,1.7064368
1.8999997,1.7488724
1.9666667,1.7491093
